artist_name,event_location,event_title,event_day,event_start_time,event_summary,source_url
Georgina Barney,Arts Around Site,Walk and Talk: Making the World,Friday,13:30,Georgina and Jim will draw connections between the contemporary artworks Greenbelt have brought to the grounds and themes in Boughton’s extraordinary landscape and renowned art collection.  Places are limited: sign up at the Residency from 13.15.,https://www.greenbelt.org.uk/artists/georgina-barney-3/?back=1
Georgina Barney,Arts Around Site,Daily Art Walk,Friday,13:00,"SELF-GUIDED WALKS FRI/SAT/SUN 13.00 – 17.00  From the top of the Orchard to the House. Pick up a map at the Residency or as you start the walk. Last departure 16.15.  Leave time to return by 17.00  SIGNS AND SMALL WONDERS Nessie Ramm  Toadflax, woundwort, goat’s-beard, viper’s bugloss: these centuries-old plant names evoke the richness of this once wild land. But if you’re looking for our native wildflowers these days, then turn your attention to the roadside where you will find these plants from a lost bucolic era, now thriving on roundabouts, along slip-roads, around car parks and in litter-strewn lay-bys.  SUN TEA Georgina Barney × Buccleuch  In collaboration with David Cullum, Parks and Gardens Manager at Boughton House, Georgina brings refreshment to Greenbelters en route to The House. ‘Sun Tea‘ is brewed with the Estate’s honey, which contains traces of the flora the bees feed upon across the Estate. You are invited to enjoy the fine view with a hint of wilderness!  NINE PUDDLES: STORIES FOR YOUNG HUMANS John Newling  A brand-new artwork for Greenbelt 2024. Each puddle holds a differing combination of sticks, rocks, fossils and water. Each puddle invites connections and stories as to our relationship with the Earth we live on and how young we are in that. The water in every puddle is approximately four and half billion years old. It has been cycling through the histories of all living things for all that time; it holds countless stories, countless memories as it falls through the skies, through the soil, through us and through everything.  ÉCOUTE ET RÉPÈTE Tom Hackett  1,000 repeat cast jelly forms, hand-modelled from lost jelly shoes found by Lac De St Croix, France — as a meditation on repetition and authenticity in art.  First shown at the National Shoe Collection, Northampton.  Funded by Arts Council England  MOMENTUM Susan Williams  Assembled in the garden of one of the shoe ‘Barons’ of Kettering (a town historically rooted in the shoe industry) from shoes donated by the people of Kettering and Greenbelt volunteers. The work reflects the history of the house, the town, the local people and the event. Diverse in character and heavy with personal references, the shoes fit the space and move together as one, reminiscent of marches for justice.  In the event of heavy rain, Susan will provide an alternative.",https://www.greenbelt.org.uk/artists/georgina-barney-3/?back=1
Georgina Barney,Arts Around Site,Exhibition: Performance Wear,Friday,13:00,"13.00 – 17.00 PERFORMANCE WEAR  The Tapestry Suite, Boughton House. Access via the ‘Art Walk’, leaving from the top of the Orchard.  A collection of clothes, shoes and costumes (and artwork about these things) that speak about their wearers’ ideas, values and identities. The exhibition is about fitting in and standing out, being alone and being together; and about Northampton’s place in the world. It is about how we can sometimes become ourselves by performing something other than ourselves.  VESTRY Holly Slingsby  ‘Vestry‘ comprises costumes and props from the artist’s performance works of the last fifteen years. Piled up together they form a richly layered and textured array that suggests a range of guises available for a ritual celebrant or participant to inhabit.  MADE IN NORTHAMPTON Georgina Barney x Academy (Fermynwoods Contemporary Art)  Georgina has worked with students from the CE Academy from across Northamptonshire in partnership with Fermynwoods Contemporary Art to dye woollen socks using plants foraged from the estate. These are exhibited alongside shoes from Northampton, ‘the capital of shoe-making’.  THINGS TO COPE IN Kate Genever  Kate wears her capes at art events and also for social occasions. Ultimately they are protest banners, they are political, they are pleas, they make Kate feel stronger and able to continue. Her ambition is that they also make people notice, reflect and feel empowered.  PRINT Georgina Barney x Buccleuch  Georgina has dyed fabric using nettles from the Estate to fashion a cushion — an homage to the late Duke who valued nettles for their environmental benefits, instructing staff not to cut them. On the cushion sits a nineteenth century ‘lawn slipper’ from Boughton’s archive; a protective leather horseshoe which served to protect the perfectly cut formal lawns as the horse pulled an early form of the lawnmower. These two objects, then, represent contrasting perspectives towards Boughton’s landscape.  SIZE 3 1/2 Inge Tong  This ink drawing evolved from watching her daughter walking with pointed heels for the first time.  THE WAVES AND SHE I & WOMAN IN LA VENARIA REALE III Güler Ates  Güler Ates works with video, photography, printmaking and performance. At the heart of her work lies an exploration into the experience of cultural displacement. Manifestations of Ates’s work are realised through performance and site-responsive activities that merge Eastern and Western sensibilities.  BLACK GUM Christian Thompson  In the series ‘Australian Graffiti‘, Christian Thompson photographs himself wearing sculptural wreaths and headpieces that are made entirely of Australian native flowers, playing with the double-hinged designation ‘Australian Native’. This term once encompassed both Indigenous people and the flora and fauna of Australia, and Thompson’s work speaks to the history of referring to Indigenous people under the Commonwealth’s Flora and Fauna Act.",https://www.greenbelt.org.uk/artists/georgina-barney-3/?back=1
Georgina Barney,Residency,Togethering: A Loaves and Fishes Lunch,Saturday,12:00,A lunch for artists and creative thinkers with conversation about artful leadership and community art practice. Loaves and chocolate fishes provided... along with cheeses and pickles. Please bring anything you are able to share.  With Kate Genever and Georgina Barney.  Followed by walking to view Kate’s work in the Performance Wear exhibition. Feel free to attend one event or both.,https://www.greenbelt.org.uk/artists/georgina-barney-3/?back=1
Georgina Barney,Arts Around Site,Walk and Talk,Saturday,13:00,"Kate and Georgina lead a walk to see Kate’s work ’Things to Cope In’. Hear how her hand-made capes – emblazoned with texts of solidarity, strength and community – have emerged from her work with resilient, marginalised communities.",https://www.greenbelt.org.uk/artists/georgina-barney-3/?back=1
Georgina Barney,Arts Around Site,Daily Art Walk,Saturday,13:00,"SELF-GUIDED WALKS FRI/SAT/SUN 13.00 – 17.00  From the top of the Orchard to the House. Pick up a map at the Residency or as you start the walk. Last departure 16.15.  Leave time to return by 17.00  SIGNS AND SMALL WONDERS Nessie Ramm  Toadflax, woundwort, goat’s-beard, viper’s bugloss: these centuries-old plant names evoke the richness of this once wild land. But if you’re looking for our native wildflowers these days, then turn your attention to the roadside where you will find these plants from a lost bucolic era, now thriving on roundabouts, along slip-roads, around car parks and in litter-strewn lay-bys.  SUN TEA Georgina Barney × Buccleuch  In collaboration with David Cullum, Parks and Gardens Manager at Boughton House, Georgina brings refreshment to Greenbelters en route to The House. ‘Sun Tea‘ is brewed with the Estate’s honey, which contains traces of the flora the bees feed upon across the Estate. You are invited to enjoy the fine view with a hint of wilderness!  NINE PUDDLES: STORIES FOR YOUNG HUMANS John Newling  A brand-new artwork for Greenbelt 2024. Each puddle holds a differing combination of sticks, rocks, fossils and water. Each puddle invites connections and stories as to our relationship with the Earth we live on and how young we are in that. The water in every puddle is approximately four and half billion years old. It has been cycling through the histories of all living things for all that time; it holds countless stories, countless memories as it falls through the skies, through the soil, through us and through everything.  ÉCOUTE ET RÉPÈTE Tom Hackett  1,000 repeat cast jelly forms, hand-modelled from lost jelly shoes found by Lac De St Croix, France — as a meditation on repetition and authenticity in art.  First shown at the National Shoe Collection, Northampton.  Funded by Arts Council England  MOMENTUM Susan Williams  Assembled in the garden of one of the shoe ‘Barons’ of Kettering (a town historically rooted in the shoe industry) from shoes donated by the people of Kettering and Greenbelt volunteers. The work reflects the history of the house, the town, the local people and the event. Diverse in character and heavy with personal references, the shoes fit the space and move together as one, reminiscent of marches for justice.  In the event of heavy rain, Susan will provide an alternative.",https://www.greenbelt.org.uk/artists/georgina-barney-3/?back=1
Georgina Barney,Arts Around Site,Exhibition: Performance Wear,Saturday,13:00,"13.00 – 17.00 PERFORMANCE WEAR  The Tapestry Suite, Boughton House. Access via the ‘Art Walk’, leaving from the top of the Orchard.  A collection of clothes, shoes and costumes (and artwork about these things) that speak about their wearers’ ideas, values and identities. The exhibition is about fitting in and standing out, being alone and being together; and about Northampton’s place in the world. It is about how we can sometimes become ourselves by performing something other than ourselves.  VESTRY Holly Slingsby  ‘Vestry‘ comprises costumes and props from the artist’s performance works of the last fifteen years. Piled up together they form a richly layered and textured array that suggests a range of guises available for a ritual celebrant or participant to inhabit.  MADE IN NORTHAMPTON Georgina Barney x Academy (Fermynwoods Contemporary Art)  Georgina has worked with students from the CE Academy from across Northamptonshire in partnership with Fermynwoods Contemporary Art to dye woollen socks using plants foraged from the estate. These are exhibited alongside shoes from Northampton, ‘the capital of shoe-making’.  THINGS TO COPE IN Kate Genever  Kate wears her capes at art events and also for social occasions. Ultimately they are protest banners, they are political, they are pleas, they make Kate feel stronger and able to continue. Her ambition is that they also make people notice, reflect and feel empowered.  PRINT Georgina Barney x Buccleuch  Georgina has dyed fabric using nettles from the Estate to fashion a cushion — an homage to the late Duke who valued nettles for their environmental benefits, instructing staff not to cut them. On the cushion sits a nineteenth century ‘lawn slipper’ from Boughton’s archive; a protective leather horseshoe which served to protect the perfectly cut formal lawns as the horse pulled an early form of the lawnmower. These two objects, then, represent contrasting perspectives towards Boughton’s landscape.  SIZE 3 1/2 Inge Tong  This ink drawing evolved from watching her daughter walking with pointed heels for the first time.  THE WAVES AND SHE I & WOMAN IN LA VENARIA REALE III Güler Ates  Güler Ates works with video, photography, printmaking and performance. At the heart of her work lies an exploration into the experience of cultural displacement. Manifestations of Ates’s work are realised through performance and site-responsive activities that merge Eastern and Western sensibilities.  BLACK GUM Christian Thompson  In the series ‘Australian Graffiti‘, Christian Thompson photographs himself wearing sculptural wreaths and headpieces that are made entirely of Australian native flowers, playing with the double-hinged designation ‘Australian Native’. This term once encompassed both Indigenous people and the flora and fauna of Australia, and Thompson’s work speaks to the history of referring to Indigenous people under the Commonwealth’s Flora and Fauna Act.",https://www.greenbelt.org.uk/artists/georgina-barney-3/?back=1
Georgina Barney,Arts Around Site,Daily Art Walk,Sunday,13:00,"SELF-GUIDED WALKS FRI/SAT/SUN 13.00 – 17.00  From the top of the Orchard to the House. Pick up a map at the Residency or as you start the walk. Last departure 16.15.  Leave time to return by 17.00  SIGNS AND SMALL WONDERS Nessie Ramm  Toadflax, woundwort, goat’s-beard, viper’s bugloss: these centuries-old plant names evoke the richness of this once wild land. But if you’re looking for our native wildflowers these days, then turn your attention to the roadside where you will find these plants from a lost bucolic era, now thriving on roundabouts, along slip-roads, around car parks and in litter-strewn lay-bys.  SUN TEA Georgina Barney × Buccleuch  In collaboration with David Cullum, Parks and Gardens Manager at Boughton House, Georgina brings refreshment to Greenbelters en route to The House. ‘Sun Tea‘ is brewed with the Estate’s honey, which contains traces of the flora the bees feed upon across the Estate. You are invited to enjoy the fine view with a hint of wilderness!  NINE PUDDLES: STORIES FOR YOUNG HUMANS John Newling  A brand-new artwork for Greenbelt 2024. Each puddle holds a differing combination of sticks, rocks, fossils and water. Each puddle invites connections and stories as to our relationship with the Earth we live on and how young we are in that. The water in every puddle is approximately four and half billion years old. It has been cycling through the histories of all living things for all that time; it holds countless stories, countless memories as it falls through the skies, through the soil, through us and through everything.  ÉCOUTE ET RÉPÈTE Tom Hackett  1,000 repeat cast jelly forms, hand-modelled from lost jelly shoes found by Lac De St Croix, France — as a meditation on repetition and authenticity in art.  First shown at the National Shoe Collection, Northampton.  Funded by Arts Council England  MOMENTUM Susan Williams  Assembled in the garden of one of the shoe ‘Barons’ of Kettering (a town historically rooted in the shoe industry) from shoes donated by the people of Kettering and Greenbelt volunteers. The work reflects the history of the house, the town, the local people and the event. Diverse in character and heavy with personal references, the shoes fit the space and move together as one, reminiscent of marches for justice.  In the event of heavy rain, Susan will provide an alternative.",https://www.greenbelt.org.uk/artists/georgina-barney-3/?back=1
Georgina Barney,Arts Around Site,Exhibition: Performance Wear,Sunday,13:00,"13.00 – 17.00 PERFORMANCE WEAR  The Tapestry Suite, Boughton House. Access via the ‘Art Walk’, leaving from the top of the Orchard.  A collection of clothes, shoes and costumes (and artwork about these things) that speak about their wearers’ ideas, values and identities. The exhibition is about fitting in and standing out, being alone and being together; and about Northampton’s place in the world. It is about how we can sometimes become ourselves by performing something other than ourselves.  VESTRY Holly Slingsby  ‘Vestry‘ comprises costumes and props from the artist’s performance works of the last fifteen years. Piled up together they form a richly layered and textured array that suggests a range of guises available for a ritual celebrant or participant to inhabit.  MADE IN NORTHAMPTON Georgina Barney x Academy (Fermynwoods Contemporary Art)  Georgina has worked with students from the CE Academy from across Northamptonshire in partnership with Fermynwoods Contemporary Art to dye woollen socks using plants foraged from the estate. These are exhibited alongside shoes from Northampton, ‘the capital of shoe-making’.  THINGS TO COPE IN Kate Genever  Kate wears her capes at art events and also for social occasions. Ultimately they are protest banners, they are political, they are pleas, they make Kate feel stronger and able to continue. Her ambition is that they also make people notice, reflect and feel empowered.  PRINT Georgina Barney x Buccleuch  Georgina has dyed fabric using nettles from the Estate to fashion a cushion — an homage to the late Duke who valued nettles for their environmental benefits, instructing staff not to cut them. On the cushion sits a nineteenth century ‘lawn slipper’ from Boughton’s archive; a protective leather horseshoe which served to protect the perfectly cut formal lawns as the horse pulled an early form of the lawnmower. These two objects, then, represent contrasting perspectives towards Boughton’s landscape.  SIZE 3 1/2 Inge Tong  This ink drawing evolved from watching her daughter walking with pointed heels for the first time.  THE WAVES AND SHE I & WOMAN IN LA VENARIA REALE III Güler Ates  Güler Ates works with video, photography, printmaking and performance. At the heart of her work lies an exploration into the experience of cultural displacement. Manifestations of Ates’s work are realised through performance and site-responsive activities that merge Eastern and Western sensibilities.  BLACK GUM Christian Thompson  In the series ‘Australian Graffiti‘, Christian Thompson photographs himself wearing sculptural wreaths and headpieces that are made entirely of Australian native flowers, playing with the double-hinged designation ‘Australian Native’. This term once encompassed both Indigenous people and the flora and fauna of Australia, and Thompson’s work speaks to the history of referring to Indigenous people under the Commonwealth’s Flora and Fauna Act.",https://www.greenbelt.org.uk/artists/georgina-barney-3/?back=1
ĠENN,Rebel Rouser,ĠENN,Friday,21:45,"The first iteration of ĠENN started 10 years ago in Malta, before moving to Brighton. Fusing art-rock, psych-rock, and post-punk - with hints of Mediterranean folk – the title of debut album unum hints at oneness, unity, a sense of being whole.",https://www.greenbelt.org.uk/artists/genn/?back=1
George Moorey,Make & Create,Gel Plate Printing,Friday,10:30,Join George and friends who will show you how to make unique prints of animal sketches and other curious images from his music projects on paper using rollers and acrylic paint.,https://www.greenbelt.org.uk/artists/george-moorey/?back=1
George Moorey,Workshop,Gel Plate Printing,Saturday,13:30,"Join George Moorey to create unique prints on paper using rollers, acrylic paint and monochrome images and lyrics from George’s most recent project, Tracks, an album of songs inspired by people born before 1943.",https://www.greenbelt.org.uk/artists/george-moorey/?back=1
George Moorey,Table,Tracks: A Listening Party,Sunday,17:30,"Songs are an authentic way to honour the past. Join The Powdered Earth as they introduce and share original songs inspired by the life stories of a handful of ordinary people born before 1943 and the journeys their lives have taken them on to where they live now, in the City of Gloucester.  With songwriter and producers George Moorey and Shane Young, illustrator Zariq Rosita-Hanif, and musician Charles Campbell.",https://www.greenbelt.org.uk/artists/george-moorey/?back=1
Generation Feral,Rebel Rouser,Generation Feral,Saturday,15:45,"Izzy Liddamore AKA Generation Feral calls herself a ‘sad piano lady’ but there’s way more going on here. Spiky, complex songs shine a light on the experience of today’s young adults facing a slew of challenges from mental health to the energy crisis.",https://www.greenbelt.org.uk/artists/generation-feral/?back=1
Gecko,Rebel Rouser,Gecko,Sunday,15:45,"Anyone with a delightful song about Laika, the first dog in space (“I’m going to the stars tonight”), has our vote. South London singer-storyteller Gecko brings youthful energy to all his subject matters, from pig fugitives to guanabana fruit juice.",https://www.greenbelt.org.uk/artists/gecko/?back=1
Gail Bradbrook,Hot House,Transition and Collapse,Friday,14:00,"Drawing from her meeting with decolonial leaders in the Sahel, Gail, co-founder of Extinction Rebellion, will explore how we can “grow up and show up” as our systems collapse to support our family in the Global South.",https://www.greenbelt.org.uk/artists/gail-bradbrook/?back=1
Gail Bradbrook,Hot House,Pulling the Levers,Friday,17:00,"How do we address the climate emergency? What are the essential levers for change? What are our points of influence? From Politics to Finance, Diplomacy to Activism, Campaigning to Comedy and so much more – a panel of comedians, activists and policy-makers talk about their 'theories of change' to inspire us to think about what leverage we might have.  Chaired by the Pickwell Foundation's Rich Elliott",https://www.greenbelt.org.uk/artists/gail-bradbrook/?back=1
Gail Bradbrook,Shelter,The Religion We Need Next,Friday,18:30,"Has religion had its day or did we – or it – just lose our way? If it’s true that the climate crisis is a spiritual crisis, could finding our religion find us a way through?  Liz Slade from the Hard Art Collective curates this conversation designed to explore the shapes of the religion of the future. Where do you see the ingredients of the religion you need? Where is the future already coming into being?  (At the eleventh hour Brian Eno wasn’t able to join us for this session but he’s planning to be with us next year to see if we could bring our discoveries from this session into being.)",https://www.greenbelt.org.uk/artists/gail-bradbrook/?back=1
Gail Bradbrook,Shelter,Climate Lament,Sunday,19:00,"Share stories of prayer for guidance and change with Gail Bradbrook, co-founder of Extinction Rebellion, and cocreate an experimental, prayerful space. Gail identifies as a pagan and may offer a legal plant medicine sacrament.",https://www.greenbelt.org.uk/artists/gail-bradbrook/?back=1
Gail Bradbrook,Engine,The Art and Necessity of Disobedience,Sunday,16:00,"When obedience is a one way trip to extinction, we have to sharpen our pitchforks and exercise that disobedience muscle, fatigued as it is after years of schooling. Join the RYSE for a workshop where we’ll embrace disobedience together, practise it and understand its necessity.",https://www.greenbelt.org.uk/artists/gail-bradbrook/?back=1
Fred Apps,Workshop,Tree of Many Colours,Friday,17:30,Join artist and illustrator Fred Apps to create a spectacular tree of many coloured leaves. With Fred’s easy to learn method everyone can draw fabulous leaves in minutes to add to the tree. No artistic ability needed!,https://www.greenbelt.org.uk/artists/fred-apps-3/?back=1
Fred Apps,Workshop,Tree of Many Colours,Saturday,17:00,Join artist and illustrator Fred Apps to create a spectacular tree of many coloured leaves. With Fred’s easy to learn method everyone can draw fabulous leaves in minutes to add to the tree. No artistic ability needed!,https://www.greenbelt.org.uk/artists/fred-apps-3/?back=1
Gabi Garbutt,Living Room,News Review,Friday,11:00,"Cole Moreton, with guest artist Gabi Garbutt  How do the headlines look if you have experience of living with poverty? Set the agenda and join a panel of people who understand the challenges of life in Britain today.   Led by Cole Morton and featuring Gabi Garbutt",https://www.greenbelt.org.uk/artists/gabi-garbutt/?back=1
Gabi Garbutt,Canopy,Gabi Garbutt,Saturday,20:30,"With undisguised estuary vowels, evoking the Britpop vibes of Sleeper and Supergrass, Gabi breathes fresh life into indie-pop. A string of high-profile support slots in the bag (Boomtown Rats, Grace Petrie, and more), Gabi’s star is set to shine.",https://www.greenbelt.org.uk/artists/gabi-garbutt/?back=1
"Forests, presented by RoguePlay Theatre",Playhouse,Forests,Saturday,10:30,"A willow tree, fiery acrobatics and dance feature in this highly visual family-friendly show that confronts the systemic racism behind felling rainforests, while striving to inspire a future of courageous young people.",https://www.greenbelt.org.uk/artists/forests-presented-by-rogueplay-theatre/?back=1
"Forests, presented by RoguePlay Theatre",Playhouse,Forests,Saturday,13:00,"A willow tree, fiery acrobatics and dance feature in this highly visual family-friendly show that confronts the systemic racism behind felling rainforests, while striving to inspire a future of courageous young people.",https://www.greenbelt.org.uk/artists/forests-presented-by-rogueplay-theatre/?back=1
Fireworks,Ta Dah!,"Music, Mind and Motion",Friday,13:30,"Fireworks present a delightful mixture of upbeat music and movement to get the energy flowing. All ages can sing along with simple sign language or Makaton, plus relaxation and breathing techniques to music.",https://www.greenbelt.org.uk/artists/fireworks/?back=1
Flamy Grant,Glade,Flamy Grant,Friday,13:45,"A powerhouse vocalist and intrepid songwriter, and the first drag artist to top the iTunes Christian Charts, Flamy blends folk, gospel, and roots into a therapeutic, theatrical mix of storytelling and song.",https://www.greenbelt.org.uk/artists/flamy-grant/?back=1
Flamy Grant,Engine,Flamy Grant in Conversation,Saturday,12:30,"Come and chat to one of the festival’s mainstage acts about their life, love and faith, as chart-topping drag act Flamy Grant drops into The Engine all the way from the US of A. What’s it like being LGBTQ growing up in the evangelical church in The States? And how has Flamy found a way through?",https://www.greenbelt.org.uk/artists/flamy-grant/?back=1
Flamy Grant,Glade,Communion: Dreaming of Home,Sunday,10:00,"GATHER FROM 09.00. SERVICE STARTS AT 10.00.  If you were forced to flee your home, what would you take with you? Photographs for memories? Documents for identity? Food for sustenance?  Almost certainly you would carry with you the hope of a future home where we can all break bread together in peace.  We all dream of home — a place where we can live in peace; where we can make bread, and eat it, and share it with those we love. Many of us have homes that give us at least some of this — though home can also be a fraught place, where the sadness of the world is literally brought home to us. And for others, home is a distant dream.  This year, tens of thousands of people living in Gaza have been forced to leave their homes. Many times over. We stand with them, and with those peace-loving people in Israel who want to create a homeland they can share. We gather this year with hearts wrung out by the conflict in the Middle East.  Because of this, our Act of Communion will have a simple, stripped-down feel. We will meet like those who are still searching for a safe home. More than ever, it will be an act of participation, something we make together.  Daoud Nassar will be with us and we will break bread with the those at theTent of Nations, his family farm outside Bethlehem where their ancestral land is under threat. Bethlehem was the birthplace of Jesus. The name means ‘House of Bread’. And bread will be at the centre of our meeting.  Sometimes we make our homes very small. Sometimes we focus on home as a place of protection instead of hospitality. Jesus didn’t promise his followers a secure home at all — quite the opposite. In fact, he said: ‘Foxes have dens and birds have nests, but the Son of Man has nowhere to lay his head.’  What Jesus did offer was bread for today, and a vision of a heavenly home. As we share our physical homes, we work to shape the home of ourdreams: a community that will give human relationships the sturdiness that earth alone does not provide.  Our Act of Communion will be hosted by Isaac Borquaye, better known as Guvna B. Music will come from Siskin Green, a contemporary Scottish folk trio, who draw on themes of faith, feminism and justice. It will also feature Cyr wheel with Ariel Dempsey and a song from Flamy Grant.",https://www.greenbelt.org.uk/artists/flamy-grant/?back=1
Flamy Grant,Playhouse,APOCALYPSE WOW!,Sunday,20:15,"According to the brightest evangelical minds preaching today, a sure sign of the end times is when a drag queen tops the Christian music charts. Flamy Grant, who never topped anything before her gospel/folk album Bible Belt Baby hit #1 on iTunes last summer, is the Appalachian queen ushering in the last days with her irreverent, shame-slaying songs and stories. In her new comedy cabaret, APOCALYPSE WOW!, the drag star serves original music and a little rambunctious religion as she prepares for a truly earth-shaking second coming!",https://www.greenbelt.org.uk/artists/flamy-grant/?back=1
Fischy Music,Ta Dah!,Family Welcome,Friday,10:30,Want to make the most of the family programme at the festival? Get an overview of the whole weekend from members of the team who will also be able to answer any questions.,https://www.greenbelt.org.uk/artists/fischy-music/?back=1
Fischy Music,Ta Dah!,Fischy Music,Friday,16:00,"Perennial Greenbelt family favourites Fischy Music are back down from Scotland with their blend of hope, humour and irresistibly join-in-able songs. They can’t wait to sing along with their third generation of Greenbelt pals with old favourites like ‘Stronger’ and ‘Build Up’, along with brand new songs for 2024.",https://www.greenbelt.org.uk/artists/fischy-music/?back=1
Fischy Music,Canopy,Fischy Music,Saturday,09:30,"Perennial Greenbelt family favourites Fischy Music are back down from Scotland with their blend of hope, humour and irresistibly join-in-able songs. They can’t wait to sing along with their third generation of Greenbelt pals with old favourites like ‘Stronger’ and ‘Build Up’ along with brand new songs for 2024.",https://www.greenbelt.org.uk/artists/fischy-music/?back=1
Feeble Strength,Rebel Rouser,Feeble Strength,Sunday,17:15,"With chiming guitars and impassioned vocals, sounding like a righteous northeastern Teenage Fanclub harnessing the wonky energy of Guided By Voices, Feeble Strength are inspired by early Christian martyrdoms and failed socialist New Jerusalems.",https://www.greenbelt.org.uk/artists/feeble-strength/?back=1
Eric Fewster,Hot House,Our House,Sunday,16:00,"We live in houses that take a lot of energy to heat in winter and are too hot in summer. Few of us have the luxury of living in purpose-built, sustainable new-builds. So what are the best things we can do to retrofit our existing dwellings with new green technologies, such that they’re fitter for the future, kinder to the planet and less costly to run?  Come and share your experiences in an interactive session hosted by Certified Passive House Consultant and Retrofit Expert Eric Fewster and other eco-build Greenbelters.",https://www.greenbelt.org.uk/artists/eric-frewster/?back=1
Fede Fasce,Residency,Gaming in Generative Worlds,Saturday,18:30,Discover emigration stories while you cook Indian dishes from lost recipes. Record the sounds of a soon-to-be-lost valley community. These surprising spaces offer even reluctant digital nomads new ways to hope.,https://www.greenbelt.org.uk/artists/fede-fasce/?back=1
Fede Fasce,Residency,Extended Play,Saturday,20:00,Stay with Andy and Fede after the session for more time to explore the games and ask questions.,https://www.greenbelt.org.uk/artists/fede-fasce/?back=1
Embrace the Middle East,No Fly Zone,Narratives of Hope,Friday,13:30,"How do we hold to our ideals in the midst of reality? A drama workshop, bringing us together – live from Bethlehem – with young people in Palestine.",https://www.greenbelt.org.uk/artists/embrace-the-middle-east/?back=1
Embrace the Middle East,Out & About,Via Dolorosa,Friday,09:30,"Follow the cross on a journey that engages heart, mind and hands. The nine stations around site encourage you to reflect on the injustice suffered by Jesus and in the Middle East today.",https://www.greenbelt.org.uk/artists/embrace-the-middle-east/?back=1
Embrace the Middle East,Shelter,Tenebrae: Service of Light,Saturday,20:30,"We live in dark times. This service doesn’t hide from the darkness, but it doesn’t leave us hopeless either. An ancient Christian ceremony for modern times.",https://www.greenbelt.org.uk/artists/embrace-the-middle-east/?back=1
Embrace the Middle East,Out & About,Via Dolorosa,Saturday,09:30,"Follow the cross on a journey that engages heart, mind and hands. The nine stations around site encourage you to reflect on the injustice suffered by Jesus and in the Middle East today.",https://www.greenbelt.org.uk/artists/embrace-the-middle-east/?back=1
Embrace the Middle East,Out & About,Via Dolorosa,Sunday,09:30,"Follow the cross on a journey that engages heart, mind and hands. The nine stations around site encourage you to reflect on the injustice suffered by Jesus and in the Middle East today.",https://www.greenbelt.org.uk/artists/embrace-the-middle-east/?back=1
Esther Dix,Wild Goose,A Pilgrimage of Peacemaking,Saturday,17:30,"A year ago, Catriona, Louisa and Esther embarked on the Journey of Hope; a pilgrimage for faith leaders working in areas of conflict. Join them to explore stories and embodied practices of what it means to be a peacemaker.",https://www.greenbelt.org.uk/artists/goodmakers-society/?back=1
Elephant Sessions,Glade,Elephant Sessions,Friday,19:45,"Festival favourites from Celtic Connections to Glastonbury, The Elephant Sessions take folk out of the ceilidh and into the club, blending the trad with the electronic to create a thrilling new fusion as huge as their namesake and not remotely grey.",https://www.greenbelt.org.uk/artists/elephant-sessions/?back=1
Dutty Moonshine Big Band,Glade,Dutty Moonshine Big Band,Saturday,21:30,"Bass-heavy beats to get you dancing, and a brass section to thrill you, but listen closely: is that a Duke Ellington tune in the mix? Or a New Orleans jazz funeral tune? Not so much genre-hopping as time travel across the universal language of music.",https://www.greenbelt.org.uk/artists/dutty-moonshine-big-band/?back=1
Dr Robert Beckford,No Fly Zone,Church Reparations For Slavery? Dream on!,Friday,17:00,"In 2023/24 pilgrimages of church leaders in Jamaica and the UK met to advance conversations about reparations for the wrongs of slavery. Hear from these leaders as we explore how to face the past and forge a new future.  With Robert Beckford, Rt Rev Sally Foster-Fulton – the former Moderator of the General Assembly of the Church of Scotland, Dario Solano from Red Afros in Dominican Republic (joining remotely) and Lisa Adjei from Christian Aid",https://www.greenbelt.org.uk/artists/dr-robert-beckford/?back=1
Dr Robert Beckford,No Fly Zone,"After the Flood: The Church, Slavery and Reconciliation",Friday,15:00,"A 67-minute documentary showing how the 18th century Church became embroiled in chattel slavery, how the Church justified its involvement, its lasting impact, and what this means for Christian reconciliation today.  Introduced by theologian and broadcaster Dr Robert Beckford.",https://www.greenbelt.org.uk/artists/dr-robert-beckford/?back=1
Dr Shanon Shah,No Fly Zone,Faith For The Climate? Dream on!,Sunday,16:30,"85% of the world’s people identify with a religion, so how can religious communities around the world be a more powerful force for action on climate? We’ll be joined by faith leaders in the UK and globally to find out.  With Rev Dr Rachel Mash from the Anglican Church of Southern Africa (joining remotely), Kamran Shezad from the Multi-Faith Advisory Council to the United Nations Interagency Task Force on Religion and Sustainable Development (UN IATF), and Shanon Shah and Canon Giles Goodard from Faith for the Climate.",https://www.greenbelt.org.uk/artists/dr-shanon-shah/?back=1
El Davies,Studio,Macrame,Friday,16:00,With minimal space and equipment you can easily make something beautiful in macrame! Learn a few simple knotting techniques with El Davies and create a macrame hanging in a mixture of cord and recycled yarns.,https://www.greenbelt.org.uk/artists/el-davies/?back=1
El Davies,Workshop,Macrame,Saturday,10:00,With minimal space and equipment you can easily make something beautiful in macrame! Learn a few simple knotting techniques with El Davies and create a macrame hanging in a mixture of cord and recycled yarns.,https://www.greenbelt.org.uk/artists/el-davies/?back=1
